$,_ft,settlementdate,v#
VIC1,Brown Coal,2016-09-28 16:45:00,5048.118990000001
VIC1,Brown Coal,2016-09-28 16:50:00,5059.33671
VIC1,Brown Coal,2016-09-28 16:55:00,5112.98605
VIC1,Brown Coal,2016-09-28 17:00:00,5107.79117
VIC1,Rooftop PV,2016-09-28 15:00:00,415.779
VIC1,Rooftop PV,2016-09-28 15:05:00,401.441833333
VIC1,Rooftop PV,2016-09-28 15:10:00,387.104666667
VIC1,Rooftop PV,2016-09-28 15:15:00,372.7675
VIC1,Rooftop PV,2016-09-28 15:20:00,358.430333333
VIC1,Rooftop PV,2016-09-28 15:25:00,344.093166667
VIC1,Rooftop PV,2016-09-28 15:30:00,329.756
VIC1,Rooftop PV,2016-09-28 15:35:00,313.900333333
VIC1,Rooftop PV,2016-09-28 15:40:00,298.044666667
VIC1,Rooftop PV,2016-09-28 15:45:00,282.189
VIC1,Rooftop PV,2016-09-28 15:50:00,266.333333333
VIC1,Rooftop PV,2016-09-28 15:55:00,250.477666667
VIC1,Rooftop PV,2016-09-28 16:00:00,234.622
VIC1,Rooftop PV,2016-09-28 16:05:00,218.680833333
VIC1,Rooftop PV,2016-09-28 16:10:00,202.739666667
VIC1,Rooftop PV,2016-09-28 16:15:00,186.7985
VIC1,Rooftop PV,2016-09-28 16:20:00,170.857333333
VIC1,Rooftop PV,2016-09-28 16:25:00,154.916166667
VIC1,Rooftop PV,2016-09-28 16:30:00,138.975
VIC1,Rooftop PV,2016-09-28 16:35:00,131.5475
VIC1,Rooftop PV,2016-09-28 16:40:00,124.12
VIC1,Rooftop PV,2016-09-28 16:45:00,116.6925
VIC1,Rooftop PV,2016-09-28 16:50:00,109.265
VIC1,Rooftop PV,2016-09-28 16:55:00,101.8375
VIC1,Rooftop PV,2016-09-28 17:00:00,94.41
SA1,Gas,2016-09-28 15:00:00,286.24881
SA1,Gas,2016-09-28 15:05:00,278.49518
SA1,Gas,2016-09-28 15:10:00,284.01859
SA1,Gas,2016-09-28 15:15:00,282.03636
SA1,Gas,2016-09-28 15:20:00,279.26999
SA1,Gas,2016-09-28 15:25:00,284.42584999999997
SA1,Gas,2016-09-28 15:30:00,282.20325
SA1,Gas,2016-09-28 15:35:00,282.16259
SA1,Gas,2016-09-28 15:40:00,287.33414
SA1,Gas,2016-09-28 15:45:00,280.82533
SA1,Gas,2016-09-28 15:50:00,283.18066
SA1,Gas,2016-09-28 15:55:00,288.89259
SA1,Gas,2016-09-28 16:00:00,357.19459
SA1,Gas,2016-09-28 16:05:00,440.55000000000007
SA1,Gas,2016-09-28 16:10:00,438.19
SA1,Gas,2016-09-28 16:15:00,377.94000000000005
SA1,Gas,2016-09-28 16:20:00,355.87
SA1,Gas,2016-09-28 16:25:00,0
SA1,Gas,2016-09-28 16:30:00,0
SA1,Gas,2016-09-28 16:35:00,0
SA1,Gas,2016-09-28 16:40:00,0
SA1,Gas,2016-09-28 16:45:00,0
SA1,Gas,2016-09-28 16:50:00,0
SA1,Gas,2016-09-28 16:55:00,0
SA1,Gas,2016-09-28 17:00:00,0
SA1,Liquid Fuel,2016-09-28 15:00:00,0
SA1,Liquid Fuel,2016-09-28 15:05:00,0
SA1,Liquid Fuel,2016-09-28 15:10:00,0
SA1,Liquid Fuel,2016-09-28 15:15:00,0
SA1,Liquid Fuel,2016-09-28 15:20:00,0
SA1,Liquid Fuel,2016-09-28 15:25:00,0
SA1,Liquid Fuel,2016-09-28 15:30:00,0
SA1,Liquid Fuel,2016-09-28 15:35:00,0
SA1,Liquid Fuel,2016-09-28 15:40:00,0
SA1,Liquid Fuel,2016-09-28 15:45:00,0
SA1,Liquid Fuel,2016-09-28 15:50:00,0
SA1,Liquid Fuel,2016-09-28 15:55:00,0
SA1,Liquid Fuel,2016-09-28 16:00:00,0
SA1,Liquid Fuel,2016-09-28 16:05:00,0
SA1,Liquid Fuel,2016-09-28 16:10:00,0
SA1,Liquid Fuel,2016-09-28 16:15:00,0
SA1,Liquid Fuel,2016-09-28 16:20:00,0
SA1,Liquid Fuel,2016-09-28 16:25:00,0
SA1,Liquid Fuel,2016-09-28 16:30:00,0
SA1,Liquid Fuel,2016-09-28 16:35:00,0
SA1,Liquid Fuel,2016-09-28 16:40:00,0
SA1,Liquid Fuel,2016-09-28 16:45:00,0
SA1,Liquid Fuel,2016-09-28 16:50:00,0
SA1,Liquid Fuel,2016-09-28 16:55:00,0
SA1,Liquid Fuel,2016-09-28 17:00:00,0
SA1,Wind,2016-09-28 15:00:00,1048.138523
SA1,Wind,2016-09-28 15:05:00,1068.995005
SA1,Wind,2016-09-28 15:10:00,1103.2034429999999
SA1,Wind,2016-09-28 15:15:00,1127.442096
SA1,Wind,2016-09-28 15:20:00,1133.053756
SA1,Wind,2016-09-28 15:25:00,1120.3413469999998
SA1,Wind,2016-09-28 15:30:00,1135.69024
SA1,Wind,2016-09-28 15:35:00,1129.055407
SA1,Wind,2016-09-28 15:40:00,1168.455355
SA1,Wind,2016-09-28 15:45:00,1168.931461
SA1,Wind,2016-09-28 15:50:00,1117.489054
SA1,Wind,2016-09-28 15:55:00,928.1290280000001
SA1,Wind,2016-09-28 16:00:00,891.2677829999999
SA1,Wind,2016-09-28 16:05:00,881.670271
SA1,Wind,2016-09-28 16:10:00,907.7599410000001
SA1,Wind,2016-09-28 16:15:00,950.869337
SA1,Wind,2016-09-28 16:20:00,964.846376
SA1,Wind,2016-09-28 16:25:00,0.514912
SA1,Wind,2016-09-28 16:30:00,0.41491200000000006
SA1,Wind,2016-09-28 16:35:00,0.41491200000000006
SA1,Wind,2016-09-28 16:40:00,0.41491200000000006
SA1,Wind,2016-09-28 16:45:00,0.41491200000000006
SA1,Wind,2016-09-28 16:50:00,0.41491200000000006
SA1,Wind,2016-09-28 16:55:00,0.41491200000000006
SA1,Wind,2016-09-28 17:00:00,0.41491200000000006
SA1,Rooftop PV,2016-09-28 15:00:00,221.184
SA1,Rooftop PV,2016-09-28 15:05:00,201.279
SA1,Rooftop PV,2016-09-28 15:10:00,181.374
SA1,Rooftop PV,2016-09-28 15:15:00,161.469
SA1,Rooftop PV,2016-09-28 15:20:00,141.564
SA1,Rooftop PV,2016-09-28 15:25:00,121.659
SA1,Rooftop PV,2016-09-28 15:30:00,101.754
SA1,Rooftop PV,2016-09-28 15:35:00,93.066
SA1,Rooftop PV,2016-09-28 15:40:00,84.378
SA1,Rooftop PV,2016-09-28 15:45:00,75.69
SA1,Rooftop PV,2016-09-28 15:50:00,67.002
SA1,Rooftop PV,2016-09-28 15:55:00,58.314
SA1,Rooftop PV,2016-09-28 16:00:00,49.626
SA1,Rooftop PV,2016-09-28 16:05:00,44.0113333333
SA1,Rooftop PV,2016-09-28 16:10:00,38.3966666667
SA1,Rooftop PV,2016-09-28 16:15:00,32.782
SA1,Rooftop PV,2016-09-28 16:20:00,27.1673333333
SA1,Rooftop PV,2016-09-28 16:25:00,21.5526666667
SA1,Rooftop PV,2016-09-28 16:30:00,15.938
SA1,Rooftop PV,2016-09-28 16:35:00,15.938
SA1,Rooftop PV,2016-09-28 16:40:00,15.938
SA1,Rooftop PV,2016-09-28 16:45:00,15.938
SA1,Rooftop PV,2016-09-28 16:50:00,15.938
SA1,Rooftop PV,2016-09-28 16:55:00,15.938
SA1,Rooftop PV,2016-09-28 17:00:00,15.938
TAS1,Gas,2016-09-28 15:00:00,0
TAS1,Gas,2016-09-28 15:05:00,0
TAS1,Gas,2016-09-28 15:10:00,0
TAS1,Gas,2016-09-28 15:15:00,0
TAS1,Gas,2016-09-28 15:20:00,0
TAS1,Gas,2016-09-28 15:25:00,0
TAS1,Gas,2016-09-28 15:30:00,0
TAS1,Gas,2016-09-28 15:35:00,0
TAS1,Gas,2016-09-28 15:40:00,0
TAS1,Gas,2016-09-28 15:45:00,0
TAS1,Gas,2016-09-28 15:50:00,0
TAS1,Gas,2016-09-28 15:55:00,0
TAS1,Gas,2016-09-28 16:00:00,0
TAS1,Gas,2016-09-28 16:05:00,0
TAS1,Gas,2016-09-28 16:10:00,0
TAS1,Gas,2016-09-28 16:15:00,0
TAS1,Gas,2016-09-28 16:20:00,0
TAS1,Gas,2016-09-28 16:25:00,0
TAS1,Gas,2016-09-28 16:30:00,0
TAS1,Gas,2016-09-28 16:35:00,0
TAS1,Gas,2016-09-28 16:40:00,0
TAS1,Gas,2016-09-28 16:45:00,0
TAS1,Gas,2016-09-28 16:50:00,0
TAS1,Gas,2016-09-28 16:55:00,0
TAS1,Gas,2016-09-28 17:00:00,0
TAS1,Hydro,2016-09-28 15:00:00,685.4030269999998
TAS1,Hydro,2016-09-28 15:05:00,676.998444
TAS1,Hydro,2016-09-28 15:10:00,675.549029
TAS1,Hydro,2016-09-28 15:15:00,689.5242529999999
TAS1,Hydro,2016-09-28 15:20:00,667.940909
TAS1,Hydro,2016-09-28 15:25:00,679.640733
TAS1,Hydro,2016-09-28 15:30:00,684.108474
TAS1,Hydro,2016-09-28 15:35:00,675.172218
TAS1,Hydro,2016-09-28 15:40:00,683.6538929999999
TAS1,Hydro,2016-09-28 15:45:00,690.070299
TAS1,Hydro,2016-09-28 15:50:00,690.299208
TAS1,Hydro,2016-09-28 15:55:00,717.0991779999999
TAS1,Hydro,2016-09-28 16:00:00,689.502789
TAS1,Hydro,2016-09-28 16:05:00,675.130129
TAS1,Hydro,2016-09-28 16:10:00,754.9992680000001
TAS1,Hydro,2016-09-28 16:15:00,761.5117439999999
TAS1,Hydro,2016-09-28 16:20:00,753.4044729999999
TAS1,Hydro,2016-09-28 16:25:00,730.487944
TAS1,Hydro,2016-09-28 16:30:00,653.143324
TAS1,Hydro,2016-09-28 16:35:00,673.4232379999999
TAS1,Hydro,2016-09-28 16:40:00,672.128928
TAS1,Hydro,2016-09-28 16:45:00,842.2575340000001
TAS1,Hydro,2016-09-28 16:50:00,882.181284
TAS1,Hydro,2016-09-28 16:55:00,911.5967740000001
TAS1,Hydro,2016-09-28 17:00:00,913.339094
TAS1,Wind,2016-09-28 15:00:00,51.300015
TAS1,Wind,2016-09-28 15:05:00,57.560017
TAS1,Wind,2016-09-28 15:10:00,57.490017
TAS1,Wind,2016-09-28 15:15:00,61.780015999999996
TAS1,Wind,2016-09-28 15:20:00,65.100017
TAS1,Wind,2016-09-28 15:25:00,63.580016
TAS1,Wind,2016-09-28 15:30:00,63.370014999999995
TAS1,Wind,2016-09-28 15:35:00,59.770015
TAS1,Wind,2016-09-28 15:40:00,61.550015
TAS1,Wind,2016-09-28 15:45:00,61.620017000000004
TAS1,Wind,2016-09-28 15:50:00,59.810014
TAS1,Wind,2016-09-28 15:55:00,61.610016
TAS1,Wind,2016-09-28 16:00:00,61.490019
TAS1,Wind,2016-09-28 16:05:00,62.370013
TAS1,Wind,2016-09-28 16:10:00,60.740018000000006
TAS1,Wind,2016-09-28 16:15:00,62.890016
TAS1,Wind,2016-09-28 16:20:00,64.210016
TAS1,Wind,2016-09-28 16:25:00,65.270015
TAS1,Wind,2016-09-28 16:30:00,65.960019
TAS1,Wind,2016-09-28 16:35:00,66.990017
TAS1,Wind,2016-09-28 16:40:00,65.180018
TAS1,Wind,2016-09-28 16:45:00,63.100017
TAS1,Wind,2016-09-28 16:50:00,70.740015
TAS1,Wind,2016-09-28 16:55:00,67.930014
TAS1,Wind,2016-09-28 17:00:00,66.770017
TAS1,Rooftop PV,2016-09-28 15:00:00,47.835
TAS1,Rooftop PV,2016-09-28 15:05:00,46.833
TAS1,Rooftop PV,2016-09-28 15:10:00,45.831
TAS1,Rooftop PV,2016-09-28 15:15:00,44.829
TAS1,Rooftop PV,2016-09-28 15:20:00,43.827
TAS1,Rooftop PV,2016-09-28 15:25:00,42.825
TAS1,Rooftop PV,2016-09-28 15:30:00,41.823
TAS1,Rooftop PV,2016-09-28 15:35:00,39.6455
TAS1,Rooftop PV,2016-09-28 15:40:00,37.468
TAS1,Rooftop PV,2016-09-28 15:45:00,35.2905
TAS1,Rooftop PV,2016-09-28 15:50:00,33.113
TAS1,Rooftop PV,2016-09-28 15:55:00,30.9355
TAS1,Rooftop PV,2016-09-28 16:00:00,28.758
TAS1,Rooftop PV,2016-09-28 16:05:00,27.5775
TAS1,Rooftop PV,2016-09-28 16:10:00,26.397
TAS1,Rooftop PV,2016-09-28 16:15:00,25.2165
TAS1,Rooftop PV,2016-09-28 16:20:00,24.036
TAS1,Rooftop PV,2016-09-28 16:25:00,22.8555
TAS1,Rooftop PV,2016-09-28 16:30:00,21.675
TAS1,Rooftop PV,2016-09-28 16:35:00,20.0133333333
TAS1,Rooftop PV,2016-09-28 16:40:00,18.3516666667
TAS1,Rooftop PV,2016-09-28 16:45:00,16.69
TAS1,Rooftop PV,2016-09-28 16:50:00,15.0283333333
TAS1,Rooftop PV,2016-09-28 16:55:00,13.3666666667
TAS1,Rooftop PV,2016-09-28 17:00:00,11.705
