$,settlementdate,Price$,Demand#,Import,Export,Generation_
TAS1,2021-09-11 12:00:00,27.34,1099.38,-385.37,0,714.01
TAS1,2021-09-11 12:05:00,27.34,1103.43,-405.53,0,697.9
TAS1,2021-09-11 12:10:00,27.09333,1086.54,-404.72,0,681.82
TAS1,2021-09-11 12:15:00,27.09333,1086.48,-399.11,0,687.37
TAS1,2021-09-11 12:20:00,27.34,1086.71,-388.68,0,698.03
TAS1,2021-09-11 12:25:00,27.34,1089.17,-373.5,0,715.67
TAS1,2021-09-11 12:30:00,27.34,1072.42,-390.07,0,682.35
TAS1,2021-09-11 12:35:00,-26.8625,1068.06,-372.79,0,695.27
TAS1,2021-09-11 12:40:00,-26.713,1072.25,-350.22,0,722.03
TAS1,2021-09-11 12:45:00,-26.713,1071.92,-362.2,0,709.72
TAS1,2021-09-11 12:50:00,-26.713,1063.17,-361.8,0,701.37
TAS1,2021-09-11 12:55:00,-26.8625,1064.66,-359.49,0,705.17
TAS1,2021-09-11 13:00:00,-26.8625,1051.87,-361.19,0,690.68
TAS1,2021-09-11 13:05:00,-26.8625,1030.75,-346.74,0,684.01
TAS1,2021-09-11 13:10:00,27.34,1056.61,-376.48,0,680.13
TAS1,2021-09-11 13:15:00,27.34,1037.92,-374.53,0,663.39
TAS1,2021-09-11 13:20:00,27.34,1040.45,-380.86,0,659.59
TAS1,2021-09-11 13:25:00,27.34,1056.47,-378.58,0,677.89
TAS1,2021-09-11 13:30:00,27.34,1064.9,-395.82,0,669.09
TAS1,2021-09-11 13:35:00,27.09333,1035.41,-378.33,0,657.08
TAS1,2021-09-11 13:40:00,27.34,1050.39,-377.77,0,672.62
TAS1,2021-09-11 13:45:00,27.34,1070.6,-374.51,0,696.09
TAS1,2021-09-11 13:50:00,27.34,1076.81,-393.06,0,683.74
TAS1,2021-09-11 13:55:00,27.34,1074.93,-385.8,0,689.13
TAS1,2021-09-11 14:00:00,27.09333,1055.23,-394.37,0,660.86
TAS1,2021-09-11 14:05:00,27.09333,1045.97,-386.02,0,659.95
TAS1,2021-09-11 14:10:00,26.48821,1036.03,-369.62,0,666.42
TAS1,2021-09-11 14:15:00,19.82665,1029.74,-371.16,0,658.58
TAS1,2021-09-11 14:20:00,20.10383,1038.07,-384.94,0,653.13
TAS1,2021-09-11 14:25:00,20.47289,1029.57,-381.83,0,647.74
TAS1,2021-09-11 14:30:00,27.34,1070.21,-376.36,0,693.85
TAS1,2021-09-11 14:35:00,27.34,1088.53,-412.24,0,676.29
TAS1,2021-09-11 14:40:00,26.37957,1086.15,-433.63,0,652.52
TAS1,2021-09-11 14:45:00,27.34,1076.79,-404.42,0,672.37
TAS1,2021-09-11 14:50:00,27.34,1080.46,-410.64,0,669.82
TAS1,2021-09-11 14:55:00,18.49471,1063.56,-421.31,0,642.26
TAS1,2021-09-11 15:00:00,18.54124,1053.34,-405.66,0,647.67
TAS1,2021-09-11 15:05:00,9.6775,1049.33,-374.42,0,674.91
TAS1,2021-09-11 15:10:00,35.72457,1053.13,-371.23,0,681.9
TAS1,2021-09-11 15:15:00,17.95502,1060.63,-392.27,0,668.36
TAS1,2021-09-11 15:20:00,18.57583,1052.19,-398.31,0,653.88
TAS1,2021-09-11 15:25:00,9.16325,1059.45,-389.67,0,669.79
TAS1,2021-09-11 15:30:00,20.18041,1065.77,-388.91,0,676.86
TAS1,2021-09-11 15:35:00,18.47867,1075.76,-411.79,0,663.97
TAS1,2021-09-11 15:40:00,13.26893,1073.14,-389.01,0,684.13
TAS1,2021-09-11 15:45:00,9.21835,1064.35,-392.89,0,671.46
TAS1,2021-09-11 15:50:00,18.46709,1068.97,-385.64,0,683.33
TAS1,2021-09-11 15:55:00,27.34,1084.3,-403.68,0,680.62
TAS1,2021-09-11 16:00:00,17.36,1060.32,-394.18,0,666.14
TAS1,2021-09-11 16:05:00,10.47833,1058.56,-413.49,0,645.07
TAS1,2021-09-11 16:10:00,12.32688,1075.67,-414.17,0,661.5
TAS1,2021-09-11 16:15:00,26.70139,1093.19,-410.74,0,682.45
TAS1,2021-09-11 16:20:00,27.34,1102.68,-409.56,0,693.12
TAS1,2021-09-11 16:25:00,48.1395,1131.94,-389.97,0,741.97
TAS1,2021-09-11 16:30:00,17.71859,1148.85,-386.53,0,762.32
TAS1,2021-09-11 16:35:00,-26.22,1137.65,-213.93,0,923.72
TAS1,2021-09-11 16:40:00,-26.15168,1150.52,-96.76,0,1053.76
TAS1,2021-09-11 16:45:00,-26.06,1161.02,-94,0,1067.02
TAS1,2021-09-11 16:50:00,-26.06,1176.14,-100,0,1076.14
TAS1,2021-09-11 16:55:00,-25.19,1177.07,-100,0,1077.07
TAS1,2021-09-11 17:00:00,-23.0281,1186.94,-100,0,1086.94
TAS1,2021-09-11 17:05:00,-26.18,1184.11,-163.83,0,1020.28
TAS1,2021-09-11 17:10:00,-26.19,1184.16,-164.34,0,1019.82
TAS1,2021-09-11 17:15:00,-26.21109,1196.58,-172.04,0,1024.54
TAS1,2021-09-11 17:20:00,-26.14,1199.22,0,1.6,1200.82
TAS1,2021-09-11 17:25:00,-26.11,1228.29,0,125,1353.29
TAS1,2021-09-11 17:30:00,-25.59455,1257.4,0,317.29,1574.69
TAS1,2021-09-11 17:35:00,-0.76,1289.74,0,202,1491.74
TAS1,2021-09-11 17:40:00,-0.78,1284.91,0,111.88,1396.8
TAS1,2021-09-11 17:45:00,-0.74571,1249.32,0,232.8,1482.12
TAS1,2021-09-11 17:50:00,-0.76,1261.93,0,183.99,1445.93
TAS1,2021-09-11 17:55:00,-0.76,1260.63,0,239.5,1500.12
TAS1,2021-09-11 18:00:00,14.55146,1299.46,0,363.2,1662.66
