$,settlementdate,Price$,Demand#,Import,Export,Generation_
TAS1,2021-09-22 14:00:00,-0.79,1010.48,0,479.1,1489.58
TAS1,2021-09-22 14:05:00,-0.79,1025.37,0,479.1,1504.47
TAS1,2021-09-22 14:10:00,-0.79,1020.85,0,479.1,1499.95
TAS1,2021-09-22 14:15:00,-0.79,1012.98,0,479.1,1492.07
TAS1,2021-09-22 14:20:00,-0.79,1026.3,0,479.1,1505.4
TAS1,2021-09-22 14:25:00,-0.78,1028.14,0,479.1,1507.24
TAS1,2021-09-22 14:30:00,-0.79,1027.35,0,475.82,1503.17
TAS1,2021-09-22 14:35:00,-0.78,1030.56,0,475.82,1506.38
TAS1,2021-09-22 14:40:00,-0.76,1050.63,0,475.82,1526.45
TAS1,2021-09-22 14:45:00,-0.78,1051.99,0,475.82,1527.81
TAS1,2021-09-22 14:50:00,-0.76,1057.35,0,479.1,1536.45
TAS1,2021-09-22 14:55:00,-0.76,1063.15,0,479.1,1542.25
TAS1,2021-09-22 15:00:00,-0.76,1060.3,0,479.09,1539.4
TAS1,2021-09-22 15:05:00,-0.76,1059.75,0,475.82,1535.57
TAS1,2021-09-22 15:10:00,-0.76,1054.35,0,475.82,1530.16
TAS1,2021-09-22 15:15:00,-0.76,1076.88,0,475.82,1552.7
TAS1,2021-09-22 15:20:00,-0.76,1080.48,0,478,1558.48
TAS1,2021-09-22 15:25:00,-0.76,1076.63,0,475.82,1552.44
TAS1,2021-09-22 15:30:00,-0.76,1072.92,0,475.82,1548.74
TAS1,2021-09-22 15:35:00,-0.76,1068.21,0,475.82,1544.03
TAS1,2021-09-22 15:40:00,-0.79,1066.78,0,358.17,1424.95
TAS1,2021-09-22 15:45:00,-0.76,1087.78,0,475.82,1563.6
TAS1,2021-09-22 15:50:00,-0.76,1094.3,0,449.42,1543.72
TAS1,2021-09-22 15:55:00,-0.78,1074.67,0,420.6,1495.27
TAS1,2021-09-22 16:00:00,-0.76,1063.03,0,473.29,1536.33
TAS1,2021-09-22 16:05:00,-0.76,1071.73,0,474.86,1546.59
TAS1,2021-09-22 16:10:00,-0.76,1076.07,0,479.1,1555.17
TAS1,2021-09-22 16:15:00,-0.76,1084.02,0,479.1,1563.12
TAS1,2021-09-22 16:20:00,-0.76,1100.89,0,479.1,1579.99
TAS1,2021-09-22 16:25:00,-0.76,1104.37,0,479.1,1583.47
TAS1,2021-09-22 16:30:00,-0.76,1106.35,0,479.1,1585.45
TAS1,2021-09-22 16:35:00,-0.76,1105.04,0,479.1,1584.14
TAS1,2021-09-22 16:40:00,-0.78,1087.04,0,479.1,1566.14
TAS1,2021-09-22 16:45:00,-0.76,1094.22,0,479.1,1573.32
TAS1,2021-09-22 16:50:00,-0.76,1112.32,0,479.1,1591.42
TAS1,2021-09-22 16:55:00,-0.76,1130.85,0,479.1,1609.95
TAS1,2021-09-22 17:00:00,-0.76,1136.11,0,479.1,1615.21
TAS1,2021-09-22 17:05:00,-0.76,1140.95,0,478,1618.95
TAS1,2021-09-22 17:10:00,-0.76,1145.73,0,478,1623.73
TAS1,2021-09-22 17:15:00,-0.76,1153.77,0,478,1631.77
TAS1,2021-09-22 17:20:00,-0.76,1157.21,0,479.1,1636.31
TAS1,2021-09-22 17:25:00,-0.76,1163.81,0,479.1,1642.91
TAS1,2021-09-22 17:30:00,-0.76,1176.79,0,478.04,1654.83
TAS1,2021-09-22 17:35:00,-0.76,1187.66,0,479.1,1666.77
TAS1,2021-09-22 17:40:00,-0.76,1190.78,0,479.1,1669.88
TAS1,2021-09-22 17:45:00,-0.76,1212.62,0,479.1,1691.72
TAS1,2021-09-22 17:50:00,-0.76,1226.62,0,479.1,1705.72
TAS1,2021-09-22 17:55:00,40.38,1226.76,0,475.82,1702.58
TAS1,2021-09-22 18:00:00,40.38,1234.79,0,478,1712.79
TAS1,2021-09-22 18:05:00,-0.76,1245.07,0,478,1723.07
TAS1,2021-09-22 18:10:00,40.38,1240.11,0,475.82,1715.93
TAS1,2021-09-22 18:15:00,-0.76,1243.16,0,479.1,1722.26
TAS1,2021-09-22 18:20:00,40.38,1261.65,0,475.82,1737.47
TAS1,2021-09-22 18:25:00,40.38,1276.5,0,479.1,1755.6
TAS1,2021-09-22 18:30:00,76.11,1279.64,0,475.82,1755.46
TAS1,2021-09-22 18:35:00,27.38,1290.87,0,479.1,1769.97
TAS1,2021-09-22 18:40:00,27.38,1293.15,0,476.36,1769.51
TAS1,2021-09-22 18:45:00,27.38,1296.67,0,475.82,1772.49
TAS1,2021-09-22 18:50:00,27.38,1299.93,0,479.1,1779.03
TAS1,2021-09-22 18:55:00,27.38,1293.06,0,479.1,1772.16
TAS1,2021-09-22 19:00:00,27.38,1292.59,0,479.1,1771.69
TAS1,2021-09-22 19:05:00,-0.76,1292.81,0,458.46,1751.28
TAS1,2021-09-22 19:10:00,-0.76,1298.4,0,453.17,1751.57
TAS1,2021-09-22 19:15:00,13.2251,1289.07,0,469.57,1758.64
TAS1,2021-09-22 19:20:00,-0.76,1285.27,0,445.36,1730.63
TAS1,2021-09-22 19:25:00,-0.76,1275.7,0,472.46,1748.16
TAS1,2021-09-22 19:30:00,27.38,1293.13,0,475.82,1768.95
TAS1,2021-09-22 19:35:00,27.38,1276.3,0,475.82,1752.11
TAS1,2021-09-22 19:40:00,-0.76,1270.64,0,464.45,1735.09
TAS1,2021-09-22 19:45:00,27.38,1283.54,0,466.08,1749.62
TAS1,2021-09-22 19:50:00,-0.76,1264.77,0,475.82,1740.58
TAS1,2021-09-22 19:55:00,-0.76,1270.89,0,475.82,1746.71
TAS1,2021-09-22 20:00:00,-0.76,1271.14,0,478,1749.14
TAS1,2021-09-22 20:05:00,-0.76,1254.85,0,479.1,1733.95
TAS1,2021-09-22 20:10:00,-0.76,1262.35,0,479.1,1741.45
TAS1,2021-09-22 20:15:00,-0.76,1272.23,0,479.1,1751.33
TAS1,2021-09-22 20:20:00,-0.76,1264.21,0,479.1,1743.31
TAS1,2021-09-22 20:25:00,-0.76,1239.53,0,479.1,1718.63
TAS1,2021-09-22 20:30:00,-0.76,1246.56,0,479.1,1725.66
TAS1,2021-09-22 20:35:00,-0.76,1239.1,0,479.1,1718.2
TAS1,2021-09-22 20:40:00,-0.76,1234.49,0,479.1,1713.59
TAS1,2021-09-22 20:45:00,-0.76,1235.25,0,479.1,1714.35
TAS1,2021-09-22 20:50:00,-0.76,1227.55,0,479.1,1706.65
TAS1,2021-09-22 20:55:00,-0.76,1225.02,0,479.1,1704.12
TAS1,2021-09-22 21:00:00,-0.76,1215.39,0,479.1,1694.49
TAS1,2021-09-22 21:05:00,-0.76,1226.51,0,479.1,1705.61
TAS1,2021-09-22 21:10:00,-0.76,1220.56,0,479.1,1699.66
TAS1,2021-09-22 21:15:00,-0.76,1214.15,0,479.1,1693.25
TAS1,2021-09-22 21:20:00,-0.76,1183.79,0,479.1,1662.89
TAS1,2021-09-22 21:25:00,-0.76,1195.07,0,479.1,1674.17
TAS1,2021-09-22 21:30:00,-0.76,1190.52,0,479.1,1669.62
TAS1,2021-09-22 21:35:00,-0.76,1190.7,0,479.1,1669.8
TAS1,2021-09-22 21:40:00,-0.76,1199.14,0,479.1,1678.24
TAS1,2021-09-22 21:45:00,-0.76,1201.84,0,479.1,1680.94
TAS1,2021-09-22 21:50:00,-0.76,1193.29,0,479.1,1672.39
TAS1,2021-09-22 21:55:00,-0.76,1174.9,0,479.1,1654
TAS1,2021-09-22 22:00:00,-0.76,1175.66,0,479.1,1654.76
TAS1,2021-09-22 22:05:00,-0.76,1167.5,0,479.1,1646.6
TAS1,2021-09-22 22:10:00,-0.76,1153.21,0,479.1,1632.31
TAS1,2021-09-22 22:15:00,-0.76,1144.87,0,479.1,1623.97
TAS1,2021-09-22 22:20:00,-0.76,1134.48,0,479.1,1613.58
TAS1,2021-09-22 22:25:00,-0.76,1134.23,0,479.1,1613.33
TAS1,2021-09-22 22:30:00,-0.76,1134.17,0,479.1,1613.27
TAS1,2021-09-22 22:35:00,-0.76,1130.79,0,479.1,1609.89
TAS1,2021-09-22 22:40:00,-0.78,1114.35,0,479.1,1593.45
TAS1,2021-09-22 22:45:00,-0.78,1102.33,0,479.1,1581.43
TAS1,2021-09-22 22:50:00,-0.78,1089.15,0,479.1,1568.25
TAS1,2021-09-22 22:55:00,-0.78,1087.04,0,479.1,1566.14
TAS1,2021-09-22 23:00:00,-0.78,1090.61,0,479.1,1569.72
TAS1,2021-09-22 23:05:00,-0.78,1081.74,0,479.1,1560.84
TAS1,2021-09-22 23:10:00,-0.78,1078.13,0,479.1,1557.23
TAS1,2021-09-22 23:15:00,-0.78,1076.33,0,479.1,1555.44
TAS1,2021-09-22 23:20:00,-0.78,1077.71,0,479.1,1556.81
TAS1,2021-09-22 23:25:00,-0.78,1063.67,0,479.1,1542.77
TAS1,2021-09-22 23:30:00,-0.78,1058.84,0,479.1,1537.94
TAS1,2021-09-22 23:35:00,-0.78,1053.09,0,479.1,1532.19
TAS1,2021-09-22 23:40:00,-0.78,1056.32,0,479.1,1535.42
TAS1,2021-09-22 23:45:00,-0.78,1049.79,0,479.1,1528.89
TAS1,2021-09-22 23:50:00,-0.78,1045.07,0,479.1,1524.18
TAS1,2021-09-22 23:55:00,-0.78,1045.35,0,479.1,1524.45
TAS1,2021-09-23 00:00:00,-0.78,1044.86,0,479.1,1523.96
TAS1,2021-09-23 00:05:00,-0.78,1036.67,0,479.1,1515.77
TAS1,2021-09-23 00:10:00,-0.78,1032.82,0,479.1,1511.92
TAS1,2021-09-23 00:15:00,-0.79,1019.29,0,479.1,1498.39
TAS1,2021-09-23 00:20:00,-0.78,1032.85,0,479.1,1511.95
TAS1,2021-09-23 00:25:00,-0.79,1024.98,0,479.1,1504.08
TAS1,2021-09-23 00:30:00,-0.79,1019.9,0,479.1,1499
TAS1,2021-09-23 00:35:00,-0.79,1016.54,0,479.1,1495.64
TAS1,2021-09-23 00:40:00,-0.79,1018.46,0,479.1,1497.56
TAS1,2021-09-23 00:45:00,-0.79,1015.62,0,479.1,1494.72
TAS1,2021-09-23 00:50:00,40.38,1038.5,0,479.1,1517.6
TAS1,2021-09-23 00:55:00,-0.79,998.15,0,479.1,1477.25
TAS1,2021-09-23 01:00:00,-0.79,985.82,0,479.1,1464.92
TAS1,2021-09-23 01:05:00,40.38,1020.42,0,479.1,1499.52
TAS1,2021-09-23 01:10:00,8.82684,1015.09,0,477.18,1492.27
TAS1,2021-09-23 01:15:00,-0.79,1008.79,0,479.1,1487.89
TAS1,2021-09-23 01:20:00,11.02538,1014.66,0,474.56,1489.22
TAS1,2021-09-23 01:25:00,40.38,1013.76,0,479.1,1492.86
TAS1,2021-09-23 01:30:00,-0.79,1008.72,0,479.1,1487.82
TAS1,2021-09-23 01:35:00,-0.79,1013.63,0,479.1,1492.73
TAS1,2021-09-23 01:40:00,40.38,1020.85,0,478.73,1499.58
