_,concat(left(m.region,1),'.',m.duid),delta
Black Coal,Q.MPP_1,-14.38952999999998
Brown Coal,V.YWPS1,13.784789999999987
Brown Coal,V.LOYYB2,19.173459999999977
Hydro,T.CETHANA,11.436130000000006
Solar,N.NEVERSF1,-36.04
Solar,N.BERYLSF1,-17.209670000000003
Solar,Q.GOONSF1,-16.63749
Solar,V.WINTSF1,-11.96
Solar,V.COHUNSF1,-10.459999999999999
Solar,Q.SRSF1,10.329999999999998
Solar,S.TBSF1,20.799999999999997
Solar,Q.LILYSF1,23.068669999999997
Wind,T.CTHLWF1,15.552000000000007
